Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-December-2024,283.00,288.00,283.00,286.30,285.758858957800680039,3035120,28901,867312428.00,1445195,47.62,5.00,3.30
3-December-2024,280.45,282.50,279.00,279.85,280.028232782309002238,1328314,17017,371965422.00,576748,43.42,3.50,-0.60
2-December-2024,280.90,285.80,280.20,282.50,283.059955398399612260,1039873,10973,294346405.00,328257,31.57,5.60,1.60
29-November-2024,286.95,287.50,273.70,279.50,281.269292177965203978,2086273,37603,586804530.00,474195,22.73,13.80,-7.45
28-November-2024,286.00,288.25,281.40,286.10,285.175430625925675430,2040402,14720,581872519.00,551985,27.05,6.85,0.10
27-November-2024,281.70,289.70,278.80,284.50,286.034834494252006563,5912846,41725,1691279927.00,2103733,35.58,10.90,2.80
26-November-2024,274.50,281.00,272.75,280.15,277.231672162249730679,3419716,28575,948053585.00,1070082,31.29,8.25,5.65
25-November-2024,273.00,284.30,271.25,273.60,279.020452107744925424,3458910,26005,965106632.00,784655,22.68,13.05,0.60
22-November-2024,267.40,268.95,262.60,264.15,265.624157482896407808,1085883,8488,288436757.00,204480,18.83,6.35,-3.25
21-November-2024,273.55,275.35,262.25,266.75,268.042776662514873393,2299408,16160,616339705.00,445948,19.39,13.10,-6.80
19-November-2024,271.25,272.65,267.70,271.35,271.237585095523995531,1244190,10995,337471091.00,301522,24.23,4.95,0.10
18-November-2024,274.30,274.50,269.40,270.70,270.928589385741333701,1782018,17271,482799623.00,452500,25.39,5.10,-3.60
14-November-2024,261.15,270.85,260.80,269.60,267.241118565186604977,6668686,57751,1782147106.00,3066480,45.98,10.05,8.45
13-November-2024,257.90,263.25,254.60,258.55,258.880610362077846972,4890081,46142,1265947154.00,1552394,31.75,8.65,0.65
12-November-2024,260.00,264.90,255.40,261.00,259.643827329848115305,2383782,19712,618934282.00,460897,19.33,9.50,1.00
11-November-2024,247.95,259.50,244.00,258.50,253.408336758414546517,3160509,37524,800899329.00,1154199,36.52,15.50,10.55
8-November-2024,257.75,258.05,246.15,249.10,253.782908893599972405,1507556,15204,382591947.00,332956,22.09,11.90,-8.65
7-November-2024,257.90,262.40,254.00,255.15,259.389679313407963567,4356590,47118,1130054483.00,1427252,32.76,8.40,-2.75
6-November-2024,243.20,256.00,243.20,254.95,251.055291991294764946,4684078,51423,1175962570.00,1829858,39.07,12.80,11.75
5-November-2024,243.75,246.40,239.60,242.15,242.046610855074981504,2515487,29145,608865103.00,783531,31.15,6.80,-1.60
4-November-2024,243.60,246.90,240.00,245.15,243.167448276931885327,2836452,41677,689732795.00,958924,33.81,6.90,1.55
1-November-2024,245.00,250.00,244.15,249.05,248.608644787987676164,1171064,28180,291136634.00,664320,56.73,5.85,4.05
31-October-2024,248.00,248.75,240.45,241.80,244.382549849705765245,1298453,13895,317319255.00,396851,30.56,8.30,-6.20
30-October-2024,249.40,250.45,245.10,246.75,247.488435879898731974,1562981,15980,386819723.00,442515,28.31,5.35,-2.65
29-October-2024,255.40,255.80,248.50,252.20,251.835632639405846965,2430081,24205,611980986.00,607117,24.98,7.30,-3.20
28-October-2024,253.75,259.20,247.10,253.95,253.174330748963215580,3716057,35784,940810244.00,1098905,29.57,12.10,0.20
25-October-2024,254.45,257.90,246.55,253.85,251.148242997972952403,4763085,47211,1196240429.00,1068463,22.43,11.35,-0.60
24-October-2024,267.40,268.25,252.50,254.30,257.600002367236228794,2619088,23442,674677075.00,1026905,39.21,15.75,-13.10
23-October-2024,256.35,268.00,242.45,263.85,257.320829701797920888,6876109,48938,1769366073.00,1399005,20.35,25.55,7.50
22-October-2024,267.65,271.00,252.70,256.20,261.986354331384716688,5916676,53755,1550088375.00,1763948,29.81,18.30,-11.45
