Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-March-2025,10401.05,10608.70,10401.05,10579.75,10573.193296452977546371,6146,2155,64982846.00,4169,67.83,207.65,178.70
6-March-2025,10510.00,10525.75,10319.50,10488.95,10437.091086350974930362,3590,897,37469157.00,1460,40.67,206.25,-21.05
5-March-2025,10398.70,10500.10,10292.60,10463.45,10395.020529016975917883,5066,1749,52661174.00,1974,38.97,207.50,64.75
4-March-2025,10299.95,10452.55,10243.45,10376.10,10360.815766775918578575,5797,2351,60061649.00,2013,34.72,209.10,76.15
3-March-2025,10315.00,10612.80,10287.30,10341.85,10366.685649774209734069,11958,3190,123964827.00,2937,24.56,325.50,26.85
28-February-2025,10448.05,10502.50,10053.00,10114.00,10252.745234977447984868,6873,1349,70467118.00,2063,30.02,449.50,-334.05
27-February-2025,10796.15,10800.00,10266.60,10420.65,10412.670930094646203477,210785,6154,2194834842.00,190275,90.27,533.40,-375.50
25-February-2025,11046.00,11046.00,10836.65,10968.45,10950.488341848583372039,10765,5795,117882007.00,3097,28.77,209.35,-77.55
24-February-2025,11049.95,11170.00,11000.00,11043.35,11089.047635726795096322,5710,2409,63318462.00,2661,46.60,170.00,-6.60
21-February-2025,11270.00,11270.00,11000.00,11158.25,11121.072872189012240250,7026,1214,78136658.00,5727,81.51,270.00,-111.75
20-February-2025,11319.60,11329.45,11246.45,11279.95,11314.145914117478098520,13926,892,157560796.00,12956,93.03,83.00,-39.65
19-February-2025,11310.00,11456.50,11250.00,11289.00,11358.078605200945626477,1692,604,19217869.00,589,34.81,206.50,-21.00
18-February-2025,11440.00,11457.45,11251.55,11323.25,11338.703891257995735607,3752,1275,42542817.00,726,19.35,205.90,-116.75
17-February-2025,11244.95,11501.50,11050.70,11482.15,11341.079962546816479400,5340,963,60561367.00,2631,49.27,450.80,237.20
14-February-2025,11545.05,11577.45,11176.40,11257.60,11310.985807072407986528,4157,1120,47019768.00,1287,30.96,401.05,-287.45
13-February-2025,11460.30,11648.15,11437.45,11543.15,11568.457291328353361481,3079,1181,35619280.00,1316,42.74,210.70,82.85
12-February-2025,11459.95,11598.95,11070.20,11479.60,11359.495646667722019946,6317,2238,71757934.00,1682,26.63,528.75,19.65
11-February-2025,11450.20,11518.40,11242.55,11300.70,11362.790784982935153583,5860,2684,66585954.00,1192,20.34,275.85,-149.50
10-February-2025,11500.05,11611.95,11491.60,11532.10,11532.377978106889890534,3106,1200,35819566.00,834,26.85,120.35,32.05
7-February-2025,11510.00,11726.80,11472.90,11650.00,11665.023075731763977079,6457,1961,75321054.00,3929,60.85,253.90,140.00
6-February-2025,11609.25,11609.25,11330.00,11474.60,11449.525041276829939460,3634,1495,41607574.00,765,21.05,279.25,-134.65
5-February-2025,11502.90,11637.05,11440.60,11584.85,11539.834298665323596071,3971,1781,45824682.00,1119,28.18,196.45,81.95
4-February-2025,11239.95,11543.20,11106.85,11525.05,11385.687963148407770879,4993,2375,56848740.00,1163,23.29,436.35,285.10
3-February-2025,11224.80,11280.00,10952.55,11173.50,11128.190000000000000000,6300,1500,70107597.00,1125,17.86,327.45,-51.30
1-February-2025,11649.80,11789.55,10800.15,11269.85,11383.319769055682007439,18013,4090,205047739.00,6335,35.17,989.40,-379.95
31-January-2025,11454.50,11599.00,11390.05,11503.30,11495.106968072710323933,4291,1061,49325504.00,1349,31.44,208.95,48.80
30-January-2025,11465.05,11605.25,11452.45,11487.30,11499.562398116283282014,5521,1674,63489084.00,3217,58.27,152.80,22.25
29-January-2025,11300.50,11577.00,11271.05,11545.40,11474.618192352259559675,3452,961,39610382.00,1391,40.30,305.95,244.90
28-January-2025,11014.75,11400.00,11014.75,11281.65,11198.084388185654008438,7347,4005,82272326.00,1563,21.27,385.25,266.90
27-January-2025,11270.00,11352.20,11145.10,11240.10,11263.107559926244622003,4881,1715,54975228.00,2391,48.99,207.10,-29.90
24-January-2025,11299.95,11606.10,11230.00,11287.65,11381.427949709864603481,20680,3715,235367930.00,10399,50.29,376.10,-12.30
23-January-2025,10699.95,11563.55,10699.95,11422.70,11261.199532801245863344,30822,5780,347092692.00,3723,12.08,863.60,722.75
22-January-2025,10665.95,10799.05,10635.45,10694.10,10697.363076923076923076,1300,402,13906572.00,377,29.00,163.60,28.15
21-January-2025,10749.55,10965.00,10640.00,10665.90,10803.607361143582378678,29941,9560,323470808.00,6370,21.28,325.00,-83.65
20-January-2025,10587.10,10650.00,10489.60,10624.15,10572.503526093088857545,2127,772,22487715.00,906,42.60,160.40,37.05
17-January-2025,10645.75,10720.00,10503.10,10586.00,10591.040035587188612099,3372,950,35712987.00,1806,53.56,216.90,-59.75
16-January-2025,10555.45,10805.00,10555.45,10642.25,10676.144236848760748609,63264,1255,675415589.00,60836,96.16,249.55,86.80
15-January-2025,10535.00,10644.60,10480.05,10524.50,10598.185559352250779973,6731,1081,71336387.00,5499,81.70,164.55,-10.50
14-January-2025,10612.00,10727.20,10462.10,10480.00,10520.226706741090596822,11645,3296,122508040.00,5909,50.74,265.10,-132.00
13-January-2025,10730.00,10830.00,10594.65,10612.15,10710.169157608695652173,2944,1049,31530738.00,1628,55.30,235.35,-117.85
10-January-2025,11170.10,11280.00,10837.60,10866.20,11010.664377426097342490,3349,1207,36874715.00,1598,47.72,442.40,-303.90
9-January-2025,11404.25,11404.95,11180.05,11268.15,11265.054715622750179985,1389,498,15647161.00,267,19.22,224.90,-136.10
8-January-2025,11615.00,11619.00,11382.00,11397.15,11469.006415739948674080,2338,346,26814537.00,360,15.40,237.00,-217.85
7-January-2025,11480.20,11637.00,11480.20,11614.90,11590.424431401320616287,2726,1001,31595497.00,920,33.75,156.80,134.70
6-January-2025,11555.15,11850.25,11450.00,11504.50,11616.781835811247575953,3094,1340,35942323.00,1029,33.26,400.25,-50.65
3-January-2025,11772.05,11858.15,11713.15,11790.95,11782.825591288072145652,5877,2122,69247666.00,1965,33.44,145.00,18.90
2-January-2025,11469.80,11825.00,11463.25,11792.10,11698.220041560840452551,4331,1453,50664991.00,1920,44.33,361.75,322.30
1-January-2025,11489.95,11518.60,11305.00,11450.20,11420.140625000000000000,1088,408,12425113.00,306,28.12,213.60,-39.75
31-December-2024,11279.50,11453.90,11195.10,11422.45,11304.314662273476112026,1821,726,20585157.00,826,45.36,258.80,142.95
30-December-2024,11350.20,11503.10,11245.65,11296.10,11426.780695528743789921,1409,469,16100334.00,544,38.61,257.45,-54.10
27-December-2024,11594.85,11594.85,11375.05,11400.00,11434.285160038797284190,4124,1809,47154992.00,1335,32.37,219.80,-194.85
26-December-2024,11370.05,11485.00,11349.00,11457.30,11421.744655414908579465,28440,9330,324834418.00,25129,88.36,136.00,87.25
24-December-2024,11499.05,11553.05,11372.00,11395.55,11435.998448650325783431,3223,954,36858223.00,1994,61.87,181.05,-103.50
23-December-2024,11585.40,11585.40,11364.65,11467.90,11456.124749298034496590,2493,1185,28560119.00,752,30.16,220.75,-117.50
20-December-2024,11674.85,11703.95,11400.30,11424.70,11501.369846878680800942,4245,2201,48823315.00,1347,31.73,303.65,-250.15
19-December-2024,11529.15,11745.80,11529.15,11674.85,11669.952435138825671370,8788,2577,102555542.00,7324,83.34,216.65,145.70
18-December-2024,11897.95,11897.95,11702.55,11763.90,11758.453464385390122557,8241,1378,96901415.00,6304,76.50,195.40,-134.05
17-December-2024,11965.95,11965.95,11685.05,11777.00,11798.809130913091309130,3636,1275,42900470.00,1599,43.98,280.90,-188.95
16-December-2024,12083.00,12143.90,11871.10,11936.40,11987.844464944649446494,5420,2426,64974117.00,1853,34.19,272.80,-146.60
