Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-October-2024,7301.05,7326.00,7228.60,7299.80,7292.492215061856155040,21259,4404,155031092.00,5057,23.79,97.40,-1.25
10-October-2024,7365.00,7368.25,7275.00,7319.65,7322.812586180481078596,26108,3773,191183991.00,11525,44.14,93.25,-45.35
9-October-2024,7220.00,7425.00,7210.00,7308.70,7339.204087466056881520,41982,6562,308114466.00,14499,34.54,215.00,88.70
8-October-2024,7170.00,7290.00,7161.75,7190.80,7222.713151857133998883,32254,6996,232961390.00,17609,54.59,128.25,20.80
7-October-2024,7200.05,7324.90,7190.25,7272.25,7247.287134724857685009,52700,7946,381932032.00,31596,59.95,134.65,72.20
4-October-2024,7432.95,7433.00,7156.55,7209.65,7271.310928200894562391,81157,13347,590117781.00,16971,20.91,276.45,-223.30
3-October-2024,7600.00,7694.55,7382.25,7433.30,7557.728312728539091067,57430,8595,434040337.00,33560,58.44,312.30,-166.70
1-October-2024,7652.00,7812.40,7652.00,7702.30,7742.780015156436072317,18474,3247,143040118.00,4939,26.73,160.40,50.30
30-September-2024,7738.20,7823.85,7674.75,7701.90,7752.962387264279857884,29272,5610,226944715.00,15536,53.07,149.10,-36.30
27-September-2024,7770.10,7810.00,7710.00,7756.20,7761.067119114078776932,54813,8364,425407372.00,24776,45.20,100.00,-13.90
26-September-2024,7659.80,7778.80,7590.25,7768.40,7701.361244827294991977,47364,7527,364767274.00,27911,58.93,188.55,108.60
25-September-2024,7531.30,7641.10,7491.35,7623.80,7597.772796352583586626,48692,7432,369950753.00,27761,57.01,149.75,92.50
24-September-2024,7592.80,7600.00,7485.10,7555.35,7530.466804002354326074,33980,4893,255885262.00,19526,57.46,114.90,-37.45
23-September-2024,7600.00,7631.15,7529.55,7592.80,7583.928290735326479927,31809,5342,241237175.00,15912,50.02,101.60,-7.20
20-September-2024,7648.65,7653.60,7484.00,7582.65,7567.515173340081365697,102746,13579,777531914.00,17366,16.90,169.60,-66.00
19-September-2024,7670.75,7745.45,7563.90,7587.70,7645.690968778375357966,71585,10466,547316788.00,35698,49.87,181.55,-83.05
18-September-2024,7390.00,7670.50,7386.30,7632.25,7587.182677221509057195,56088,7446,425549902.00,15188,27.08,284.20,242.25
17-September-2024,7344.95,7453.40,7288.95,7363.75,7380.826354275481271452,33505,5141,247294587.00,6220,18.56,164.45,18.80
16-September-2024,7680.00,7680.00,7322.00,7342.10,7454.527230133452659840,75982,11596,566409888.00,19816,26.08,358.00,-337.90
13-September-2024,7449.55,7659.70,7353.50,7597.00,7559.198845709888418622,64975,9673,491158945.00,22817,35.12,306.20,147.45
12-September-2024,7401.05,7439.90,7300.00,7425.30,7388.898033740101755862,52282,8914,386306367.00,27703,52.99,139.90,24.25
11-September-2024,7288.95,7434.95,7208.90,7350.25,7343.369553411037306262,23937,4085,175778237.00,6467,27.02,226.05,61.30
10-September-2024,7362.55,7374.20,7196.00,7240.10,7247.861017389047495458,23118,4149,167556051.00,7449,32.22,178.20,-122.45
9-September-2024,7317.65,7380.05,7262.55,7346.75,7332.186395903127259847,67759,9612,496821618.00,32254,47.60,117.50,29.10
6-September-2024,7250.00,7396.75,7250.00,7317.65,7329.265489058792512523,37930,6141,277999040.00,,,146.75,67.65
5-September-2024,7367.95,7367.95,7195.05,7243.40,7257.024191880901509407,14509,2737,105292164.00,4148,28.59,172.90,-124.55
4-September-2024,7250.00,7376.15,7247.35,7298.15,7307.042365721182860591,16570,3171,121077692.00,4762,28.74,128.80,48.15
3-September-2024,7445.05,7459.90,7208.00,7351.55,7309.753618347806724560,53892,7334,393937242.00,18849,34.98,251.90,-93.50
2-September-2024,7266.00,7448.50,7230.00,7435.70,7378.486792179355112562,193181,28132,1425383457.00,107950,55.88,218.50,169.70
30-August-2024,7091.20,7232.10,7073.15,7206.15,7173.800846592280415127,53863,9448,386402435.00,17780,33.01,158.95,114.95
29-August-2024,6897.95,7158.30,6887.55,7063.05,7076.813168419754391528,56757,13462,401658685.00,19739,34.78,270.75,165.10
28-August-2024,6855.90,6915.85,6850.10,6898.45,6885.859058126653252243,44231,6350,304568432.00,23417,52.94,65.75,42.55
27-August-2024,6776.00,6870.00,6733.00,6863.60,6810.649670514558115623,21397,4390,145727471.00,8716,40.73,137.00,87.60
26-August-2024,6785.00,6817.00,6750.20,6776.00,6783.319637023593466424,13775,2731,93440228.00,5672,41.18,66.80,-9.00
23-August-2024,6760.00,6764.95,6704.25,6735.50,6732.861329209294948052,25218,5692,169789297.00,9569,37.95,60.70,-24.50
22-August-2024,6745.00,6765.00,6724.10,6741.85,6745.821605550049554013,10090,2173,68065340.00,5109,50.63,40.90,-3.15
21-August-2024,6723.00,6747.30,6693.45,6733.65,6730.179706967008870726,50165,8501,337619465.00,35928,71.62,53.85,10.65
20-August-2024,6649.00,6772.30,6618.00,6722.85,6707.117256301245065290,52688,8794,353384594.00,28262,53.64,154.30,73.85
19-August-2024,6642.00,6655.00,6593.95,6618.65,6618.105458469312559216,37996,6821,251461535.00,20095,52.89,61.05,-23.35
16-August-2024,6531.50,6599.20,6426.05,6591.20,6524.817661725527699979,58556,10696,382067223.00,22760,38.87,173.15,59.70
14-August-2024,6499.95,6499.95,6429.55,6460.85,6461.715519775094243179,78255,13401,505661548.00,56629,72.36,70.40,-39.10
13-August-2024,6635.00,6643.95,6455.05,6468.45,6534.483411147378424162,72609,14782,474462306.00,46903,64.60,188.90,-166.55
12-August-2024,6600.20,6643.95,6565.00,6610.30,6608.564229984015699431,63187,7707,417575348.00,46015,72.82,78.95,10.10
9-August-2024,6700.00,6700.00,6591.00,6619.00,6610.825823521095469876,49513,9963,327321819.00,30533,61.67,109.00,-81.00
8-August-2024,6633.30,6677.50,6572.10,6580.45,6621.985916803672798337,32237,7079,213472960.00,10251,31.80,105.40,-52.85
7-August-2024,6595.00,6657.40,6595.00,6638.55,6631.017381039605975495,24567,5076,162904204.00,11521,46.90,62.40,43.55
6-August-2024,6601.10,6696.50,6514.00,6540.40,6593.427673826874145362,57773,6164,380922097.00,42913,74.28,182.50,-60.70
5-August-2024,6550.05,6647.45,6535.00,6595.15,6586.884845947243185833,97921,19933,644994351.00,,,112.45,45.10
2-August-2024,6710.05,6750.00,6675.00,6725.25,6723.507415884229306709,55489,10441,373080703.00,20129,36.28,75.00,15.20
1-August-2024,6820.50,6842.00,6755.85,6772.55,6790.763557724298547188,36068,6950,244929260.00,19943,55.29,86.15,-47.95
31-July-2024,6805.65,6852.00,6793.75,6808.45,6824.429770548050117942,32643,5459,222769861.00,17448,53.45,58.25,2.80
